Feature,Weight
completing,-0.15105963664141964
every monday,-0.15105963664141964
hai,-0.15114557032468737
co thats,-0.15116094228968638
half hour,-0.1511706381546399
station,-0.15124269653487998
could keep,-0.15135870684143643
ok take,-0.1514664953457106
happens,-0.15177703253348654
bang,-0.15183248859773962
outstanding,-0.1520307776102584
allah,-0.15219733269035957
problem help,-0.15231031846669071
come wen,-0.15237045478939698
fffff text,-0.15249177192784516
fffff,-0.15249177192784516
far gone,-0.15249177192784516
manage,-0.1525262709520349
yahoo,-0.15261921617424343
cramp,-0.1526291585084099
pop,-0.1529881087341724
hurting,-0.15300303917906413
try get,-0.1531260188704394
open door,-0.15325322947935738
wanted say,-0.15328052600529046
find number,-0.15337919755871074
din get,-0.15346183208478006
exe,-0.15373920660173973
wesley,-0.15391880010738182
nice day,-0.154002509842624
talk call,-0.15413606942526945
pleasure,-0.15417002625959222
even single,-0.15426306241972096
disturb,-0.15443763995020304
oru,-0.15458774234549333
waited,-0.15477520344998616
ey,-0.15482159914361918
complaint,-0.15488077809279602
marry,-0.15488233302497614
hun,-0.155176500461639
driving training,-0.15518172985593184
social,-0.1552415606173083
caroline,-0.155390261314943
hello caroline,-0.155390261314943
church,-0.1554538759918666
give back,-0.15547867676377447
ur email,-0.1555111961822923
moving,-0.15552584913212195
wen ur,-0.15570397320412535
come get,-0.15587494450863548
th ur,-0.1559450445879507
find much,-0.15595400971417156
morn aft,-0.1559809691203804
nowadays,-0.15603806393472489
mca,-0.15606641468374097
software,-0.15613438915354172
deny,-0.156657691645514
confirm deny,-0.156657691645514
weak,-0.15671125701756375
daddy bb,-0.15679879971305616
amount,-0.15711746066052057
ur face,-0.15717980790974104
nu,-0.1572601383868679
river,-0.15727217397683552
hope well,-0.15732246676713896
yet ya,-0.1574527965009655
confirm time,-0.1577317765623448
last nite,-0.15778101193935262
dear free,-0.15780504038581464
headache,-0.1578175402436687
tuition,-0.15782979917747542
cant wait,-0.15783635877148722
bedrm,-0.15800114379432537
looking forward,-0.15808606358849508
guess got,-0.158090259510666
famamus,-0.15810893568250345
event,-0.15837116585041477
babe love,-0.15845423805604947
genus second,-0.15856234206337746
genus,-0.15856234206337746
first genus,-0.15856234206337746
btw,-0.15862394303293145
compulsory,-0.15863160099950488
there,-0.15868934178346764
gas get,-0.15891825047757976
distance,-0.15895969168013996
pissed,-0.15912272316968615
leaving house,-0.15929274311132907
take get,-0.15973834219865374
invite,-0.1599791301307792
dealing,-0.16007337364977237
pie,-0.16012559258966289
roast,-0.16013256742483914
connect,-0.16018734951420835
cutest girl,-0.16051033333019402
cutest,-0.16051033333019402
girl world,-0.16051033333019402
day great,-0.16055333347380787
leg,-0.16060372517503008
size,-0.16083925074042135
good good,-0.1608633361397032
window,-0.16129800540928044
jen,-0.16153111598563571
plane,-0.16161755388649662
every two,-0.16198727531183935
current one,-0.16198727531183935
ever get,-0.16220191211767557
hey babe,-0.16223938761338758
form,-0.1622572662444317
morn,-0.1622744649319996
discount get,-0.1625909431485532
sec,-0.1626809975777036
come online,-0.16273237211581637
yeah probably,-0.16276450192552314
function,-0.16295970909082305
desperate,-0.16302596493704324
decision,-0.16328353822858713
going min,-0.1633653662514122
go day,-0.16354057688297638
mids,-0.16412397940816223
forwarding,-0.16437575112800862
forwarding message,-0.16437575112800862
escape,-0.16437789259946217
good evening,-0.16440004575551304
beer,-0.16441037618799823
later meeting,-0.16450803801728864
blood,-0.16458715674374427
math,-0.16470439382739369
loved one,-0.16495360831023947
get one,-0.16496085647489933
reckon,-0.16513304019709008
reckon need,-0.16513304019709008
cud,-0.16528842245420136
texted,-0.1655302250001548
treated,-0.16559470144233154
end day,-0.16567079511039393
basically time,-0.165697228497409
ur lovely,-0.16577374438780995
freak sheet,-0.16605080753000198
erm,-0.16606889932339639
sura,-0.16635559728715055
various point,-0.16636457412325414
picking various,-0.16636457412325414
market,-0.16667598716602014
double coin,-0.16668423367279137
merry ma,-0.16717430020766513
ma,-0.16717430020766513
like lt,-0.16721693295742962
im sorry,-0.16723213304098486
spare,-0.16757884791181626
spent,-0.167637858972187
game play,-0.1678178590519853
friendship game,-0.1678178590519853
end may,-0.1678178590519853
morphine,-0.16813800679404264
elsewhere,-0.1682265127473077
possession,-0.16832012402158672
ur heart,-0.1683716627661073
bun,-0.16839541834171362
sexy bun,-0.16839541834171362
swt,-0.16846156315971822
peace,-0.1685681340667232
talent,-0.16857124497508882
need ur,-0.16869391411218643
keep mind,-0.16890620691513236
hang,-0.16895104957676677
friend callertune,-0.16897752981282457
callertune caller,-0.16897752981282457
press copy,-0.16897752981282457
set callertune,-0.16897752981282457
copy friend,-0.16897752981282457
caller press,-0.16897752981282457
time wan,-0.1691204462350765
allowed,-0.16912063444907333
science,-0.1692267399022908
gist,-0.16940386788141662
proof,-0.16994017690361252
co im,-0.16999213483630177
company elama,-0.17003033984764862
elama po,-0.17003033984764862
elama,-0.17003033984764862
spell name,-0.17021961058050036
spell,-0.17021961058050036
boost,-0.17025339197943024
fish,-0.17040291419231574
sorry call,-0.17052759777078555
playing,-0.17053963040309256
yes princess,-0.1705958469734712
forgotten,-0.17067832672580743
kallis,-0.1707152321303557
got job,-0.17114766656120486
doesnt make,-0.17123069384352288
ful,-0.1712316378660537
lect,-0.17134281740045734
come tomorrow,-0.17140009389094815
booty,-0.1716624175339299
university,-0.17176310554569102
yo valentine,-0.17187176787284641
please come,-0.1720255246663303
giving,-0.17210338932409933
count,-0.17222942446980022
cover,-0.17227658452483877
make life,-0.17228653268224886
goodmorning today,-0.1724953875046023
today late,-0.1724953875046023
trying find,-0.17300123234274636
rich,-0.1730148689416772
dusk game,-0.1731419144384764
dusk,-0.1731419144384764
game think,-0.1731419144384764
still need,-0.1732475820462003
freezing,-0.17343560181584722
cold,-0.17345234090534514
pls pls,-0.17348319415349742
kadeem,-0.1736250871921048
aathi,-0.1736613364352915
going dinner,-0.17392756018738117
try new,-0.17394853016999418
need arrange,-0.1742269308477614
money worry,-0.17425487415965144
tyler,-0.17435825359449938
electricity,-0.17446157224318745
hopefully,-0.17457281185936796
make call,-0.17458090524450998
turn,-0.17459964659331426
dobby,-0.17460640690069243
apo,-0.17468590819297813
dont want,-0.17474971861827182
buyer,-0.17490461712384636
naked,-0.17507193277225722
sit,-0.17509250326775241
sigh,-0.17531832068775988
gettin rdy,-0.17538927644445831
tech,-0.17548048415255985
fighting plus,-0.17549589529819562
didnt reply,-0.17549589529819562
shut,-0.17572339780160584
time coming,-0.17572351939130032
one night,-0.17581358529289046
miracle,-0.17591315763318538
bother,-0.17595890820045798
hell,-0.17628643328803917
hon,-0.17630660399933915
lil,-0.17637688865668721
brother family,-0.17645948326114647
get chance,-0.17648438828335497
sorting,-0.17672802552864736
take,-0.1769069385160727
shorter,-0.17697218302089457
massage,-0.1771992214355468
fill,-0.17727188081863796
unlimited text,-0.17734240386799308
mag,-0.17735201578916057
drink something,-0.17741897958577224
ext,-0.1775274099067259
ext phone,-0.1775274099067259
doggy,-0.1777740791435791
get used,-0.1777850188610812
dorm account,-0.17798947945755694
detail money,-0.17798947945755694
american,-0.17806429472608518
inform,-0.17810231695169976
clear,-0.17823405681268142
isnt,-0.1783984595084394
come pick,-0.17861210037654035
dey paid,-0.17868797136547607
yun,-0.17869401555051753
deleted message,-0.17889322320562834
nt yet,-0.17894999814033333
omw back,-0.17906758529748382
hurt talk,-0.17947203492607552
stop calling,-0.17947203492607552
horrible,-0.17957052103178878
fault,-0.17966637233149996
commercial,-0.17971624380140938
dependent,-0.17977186175338375
solve,-0.17979039464581595
make sense,-0.1798522678224143
fifteen,-0.17995865555778137
beautiful day,-0.17997853182841345
good week,-0.18004856227039534
half th,-0.18013350497562888
theory,-0.18022376142595006
argue,-0.18048819053287934
derek,-0.1805148137258708
doc visit,-0.1805411003028658
ok said,-0.18058208536026502
hurry,-0.18069265450029123
staff,-0.1808202321411958
bell,-0.18088073891147652
buck,-0.18116918084430064
creepy like,-0.1814282687449685
opportunity,-0.18166524403684145
aint,-0.18169377463814304
forum ppl,-0.18172973676347814
fan,-0.18199785118695158
id rather,-0.18248475645414644
dont keep,-0.1826257959106721
argh,-0.18271621944330144
love babe,-0.18291010902686905
plenty,-0.1829102742970468
looked,-0.1830237622365756
marriage,-0.18328455502803362
glad following,-0.18328675018189738
following dream,-0.18328675018189738
meanwhile,-0.18329280020132413
still want,-0.1835622010209321
get problem,-0.18369028190074385
argument,-0.18369812436604943
interested,-0.1837167989016069
got enough,-0.18385356368079459
aah,-0.18393210415091393
email never,-0.18406367551408492
exactly,-0.1841079998038463
yetunde,-0.18425461766779824
girl night,-0.18433103854843186
day asked,-0.18439326595011862
invest,-0.1844235671180123
ym,-0.18456024191983536
draw va,-0.18479583748444064
spring,-0.18484129663920462
wife,-0.18484515667353793
needed,-0.18521703678898005
one month,-0.1852423730500241
who,-0.18555329819079097
bowl,-0.18556586814612921
royal,-0.18562560640655976
ever vote,-0.18568100262243548
ur time,-0.18585155745341922
take ur,-0.18585155745341922
office around,-0.18601743485216912
dare,-0.1860465381822067
doubt,-0.18606219351804398
basically,-0.18611834855402654
headin,-0.18614203045684913
need drug,-0.18619338507192432
em home,-0.18622066147324903
call ok,-0.18630703807146165
sha,-0.18635039179472657
care enough,-0.1864216631497176
time finish,-0.18664985475403645
system,-0.18675556452384398
garage,-0.1872221886161563
still around,-0.1873521205853186
dont stop,-0.18736209871201315
forward link,-0.18736209871201315
search,-0.18752573600096661
anymore,-0.18755224251132296
love kate,-0.18756262066093093
esplanade,-0.18768550947243462
centre,-0.18781425828661896
ure,-0.1881128769643639
one day,-0.18816340656449165
park,-0.1881941852004775
module,-0.18831655016695864
per night,-0.1883960884735117
time per,-0.1883960884735117
disturbing,-0.1884683764842699
time,-0.18859008114378142
site,-0.18864143214761692
get home,-0.18888766869417617
sheet,-0.1889883421863347
frnd name,-0.18902867759973288
time get,-0.18918093866481603
make,-0.18929070129222067
time make,-0.18996082934583172
green,-0.1900337156714316
file computer,-0.1901341755840691
darlin cantdo,-0.19056727273227736
free katexxx,-0.19056727273227736
cost hire,-0.19079535944136874
short,-0.19106933989759345
trouble,-0.19117353942016813
wats,-0.19118197567758677
strong arm,-0.19118953538732136
freaked,-0.19119976035319786
calm,-0.19171650215153932
scared,-0.19177844833657348
uni,-0.19182585241829037
one bcoz,-0.1918310393430927
really appreciate,-0.19202765622642398
inside,-0.19208351132692186
dance,-0.19233632206312204
go walmart,-0.1925136091510491
ran,-0.19276756216780636
forwarded,-0.19297923260697214
forwarded message,-0.19297923260697214
across sea,-0.1931694715748262
across,-0.1931694715748262
legal,-0.19334133435191306
waking,-0.1934597904320693
open,-0.19373327155313308
want know,-0.19375336210416472
give missed,-0.19413820997385417
driving lesson,-0.19429914014908475
get door,-0.19431250921962856
eatin,-0.19464645673471878
gud nyt,-0.1951049731644551
al,-0.19522456538210795
laughing,-0.19559183924649906
diff,-0.19579575172006783
end month,-0.1958044507659581
fathima,-0.1959832246548888
longer,-0.19611941114266387
bud,-0.1965401387766882
dhorte,-0.19688263450181437
dhorte lage,-0.19688263450181437
fren,-0.1969330028195007
came back,-0.19703972858702087
john,-0.19747580119567487
bought,-0.19771062082902538
program,-0.19814389475023086
dun wan,-0.19830148291721025
feel next,-0.19834599480570314
kiss feel,-0.19834599480570314
causing,-0.19867495391227086
except,-0.19868758816576818
queen,-0.1989073612224886
hook,-0.19900951916012202
mmm,-0.19907502929758916
realise,-0.19962245655994224
ela,-0.19963673286658026
innocent,-0.19964065100796044
italian,-0.19996684557662556
whole,-0.20019618776004217
lead,-0.20020648721442555
buy,-0.2002238489034591
genius,-0.20042720237183553
call dear,-0.20046216703104655
ability question,-0.2004671850143788
donno,-0.20048625110959808
effect irritation,-0.20061523442635865
gud mrng,-0.2006301532992761
back northampton,-0.20094891153007058
northampton,-0.20094891153007058
northampton afraid,-0.20094891153007058
train back,-0.20094891153007058
goodnight,-0.20105284727013661
like dat,-0.20129791331135152
approx,-0.20131519377658041
student,-0.20144799666839774
screaming,-0.20150561485774834
fri,-0.2018434064670642
step,-0.20221108115869743
sac,-0.20230573596238824
fuuuuck,-0.20244888590867374
fuuuuck need,-0.20244888590867374
interview,-0.2025119092423783
bless,-0.20267523616890165
something else,-0.20272048093169
call da,-0.20296236902447662
mo,-0.20321771123957416
tablet,-0.20329247830405858
sleepin,-0.20358354962468286
knew,-0.20370105600641875
wall,-0.20395953687393373
phoned,-0.20396940428985968
mokka,-0.20412332219865453
mokka player,-0.20412332219865453
thread,-0.20421206278606813
nan,-0.20431393605731205
rain,-0.20432079532614028
ahead,-0.20448706465397168
asks,-0.20480817927461695
battery low,-0.20497140819417542
enjoy urself,-0.20508791352934239
seems unnecessarily,-0.20584725689310984
unnecessarily,-0.20584725689310984
fyi,-0.206231332742111
curtsey,-0.20634909238577734
faglord,-0.20634909238577734
continent,-0.20634909238577734
get statement,-0.20705775834872558
cut,-0.20791788176600634
california,-0.20805961768971346
decide,-0.20826723557930066
usual,-0.20849910412405176
budget,-0.20856526660176775
obviously,-0.2087142187954223
call tomorrow,-0.20874144720118618
back mu,-0.2088874998446379
escalator,-0.20894113637437903
go bill,-0.20898332811877074
suggestion,-0.20951926264396142
meaning,-0.20971953125124526
rule,-0.20983680040679137
darren,-0.2099855198579689
ni,-0.21011833218545828
gud ni,-0.21011833218545828
free need,-0.2103155728408016
company name,-0.21047777601011797
feel like,-0.21049130450653786
gettin cash,-0.2106926199881275
downstem,-0.2106926199881275
hw,-0.21080039413540494
weirdest,-0.21082523638111864
clock,-0.21089953043900056
sorry da,-0.21090038062124714
keep touch,-0.2109245027698484
sweet dream,-0.21126785749557647
finally match,-0.21130645423370342
draw prediction,-0.21130645423370342
oops,-0.21141009363286342
andros,-0.21165805347458055
spoken,-0.2116719740436498
aiyar,-0.21200669475834713
going join,-0.21203865237902458
appreciate call,-0.2120983321625471
generally,-0.2122151283198788
coffee,-0.2126782158436922
bigger,-0.2129472909608558
posted,-0.2129841291347289
